Date,DateText,Median Global Temp C Deviation,Bias Uncertainty (Lower 95 CI),Bias Uncertainty (Upper 95 CI),Measurement and Sampling Uncertainty (Lower 95 CI),Measurement and Sampling Uncertainty (Upper 95 CI),Coverage Uncertainty (Lower 95 CI),Coverage Uncertainty (Upper 95 CI),"Measurement, Sampling, and Bias Uncertainty (Lower 95 CI)","Measurement, Sampling, and Bias Uncertainty (Upper 95 CI)",Combined Uncertainty (Lower 95 CI),Combined Uncertainty (Upper 95 CI)
1998-12-01,1998/12,0.47200000000000003,0.42100000000000004,0.507,0.433,0.51,0.349,0.595,0.408,0.526,0.332,0.604
1999-01-01,1999/01,0.34700000000000003,0.302,0.391,0.309,0.384,0.21600000000000003,0.47700000000000004,0.28800000000000003,0.405,0.203,0.489
1999-02-01,1999/02,0.583,0.527,0.619,0.547,0.619,0.48,0.6859999999999999,0.52,0.636,0.461,0.698
1999-03-01,1999/03,0.226,0.177,0.272,0.191,0.262,0.109,0.34299999999999997,0.16399999999999998,0.281,0.09300000000000001,0.355
1999-04-01,1999/04,0.324,0.272,0.36,0.29,0.358,0.19899999999999998,0.449,0.263,0.376,0.184,0.45899999999999996
1999-05-01,1999/05,0.245,0.2,0.28,0.21100000000000002,0.28,0.11199999999999999,0.379,0.18600000000000003,0.295,0.098,0.386
1999-06-01,1999/06,0.273,0.23399999999999999,0.313,0.242,0.304,0.14400000000000002,0.402,0.221,0.326,0.133,0.413
1999-07-01,1999/07,0.28800000000000003,0.244,0.324,0.254,0.322,0.124,0.452,0.23399999999999999,0.33899999999999997,0.114,0.45899999999999996
1999-08-01,1999/08,0.228,0.185,0.26899999999999996,0.19699999999999998,0.26,0.012,0.445,0.174,0.281,0.005,0.452
1999-09-01,1999/09,0.305,0.265,0.349,0.271,0.33899999999999997,0.107,0.504,0.254,0.361,0.10099999999999999,0.512
1999-10-01,1999/10,0.253,0.214,0.29,0.218,0.28800000000000003,0.11699999999999999,0.389,0.19899999999999998,0.307,0.107,0.4
1999-11-01,1999/11,0.24100000000000002,0.20600000000000002,0.278,0.203,0.28,0.13,0.35200000000000004,0.187,0.295,0.11699999999999999,0.364
1999-12-01,1999/12,0.37,0.319,0.406,0.33299999999999996,0.40700000000000003,0.257,0.483,0.309,0.42200000000000004,0.24,0.494
2000-01-01,2000/01,0.22399999999999998,0.184,0.268,0.187,0.261,0.09699999999999999,0.35100000000000003,0.16699999999999998,0.28300000000000003,0.085,0.363
2000-02-01,2000/02,0.449,0.40299999999999997,0.489,0.41100000000000003,0.488,0.34600000000000003,0.5529999999999999,0.38799999999999996,0.504,0.32799999999999996,0.565
2000-03-01,2000/03,0.382,0.33799999999999997,0.42,0.34600000000000003,0.41700000000000004,0.266,0.498,0.32299999999999995,0.435,0.252,0.509
2000-04-01,2000/04,0.479,0.435,0.52,0.447,0.511,0.34600000000000003,0.611,0.424,0.531,0.336,0.622
2000-05-01,2000/05,0.27899999999999997,0.23199999999999998,0.318,0.24600000000000002,0.312,0.133,0.424,0.223,0.32899999999999996,0.122,0.43200000000000005
2000-06-01,2000/06,0.27,0.23199999999999998,0.312,0.23800000000000002,0.303,0.145,0.396,0.217,0.324,0.133,0.40700000000000003
2000-07-01,2000/07,0.261,0.22,0.304,0.231,0.292,0.091,0.431,0.21100000000000002,0.313,0.084,0.44
2000-08-01,2000/08,0.353,0.312,0.397,0.321,0.385,0.14300000000000002,0.563,0.301,0.40700000000000003,0.138,0.5710000000000001
2000-09-01,2000/09,0.312,0.27699999999999997,0.359,0.281,0.344,0.12,0.505,0.264,0.368,0.115,0.514
2000-10-01,2000/10,0.225,0.19,0.267,0.191,0.259,0.083,0.368,0.17300000000000001,0.281,0.07400000000000001,0.379
2000-11-01,2000/11,0.16,0.12300000000000001,0.203,0.127,0.193,0.051,0.27,0.11,0.215,0.04,0.28300000000000003
2000-12-01,2000/12,0.157,0.107,0.196,0.121,0.192,0.039,0.27399999999999997,0.098,0.21,0.024,0.285
2001-01-01,2001/01,0.35700000000000004,0.315,0.41100000000000003,0.322,0.392,0.222,0.493,0.301,0.418,0.21,0.505
2001-02-01,2001/02,0.319,0.275,0.364,0.284,0.355,0.218,0.42100000000000004,0.262,0.377,0.20199999999999999,0.436
2001-03-01,2001/03,0.51,0.46399999999999997,0.552,0.47700000000000004,0.544,0.396,0.624,0.452,0.565,0.382,0.637
2001-04-01,2001/04,0.462,0.415,0.505,0.43,0.495,0.337,0.5870000000000001,0.405,0.516,0.325,0.599
2001-05-01,2001/05,0.418,0.377,0.462,0.385,0.451,0.276,0.561,0.363,0.47200000000000003,0.265,0.57
2001-06-01,2001/06,0.419,0.382,0.466,0.387,0.45,0.28300000000000003,0.5539999999999999,0.369,0.475,0.27399999999999997,0.5660000000000001
2001-07-01,2001/07,0.46399999999999997,0.424,0.503,0.431,0.49700000000000005,0.287,0.64,0.41,0.517,0.278,0.648
2001-08-01,2001/08,0.505,0.45899999999999996,0.544,0.473,0.537,0.287,0.723,0.452,0.56,0.28,0.73
2001-09-01,2001/09,0.431,0.39399999999999996,0.47600000000000003,0.39899999999999997,0.462,0.23399999999999999,0.627,0.384,0.489,0.23,0.637
2001-10-01,2001/10,0.42100000000000004,0.387,0.462,0.38799999999999996,0.45299999999999996,0.275,0.5660000000000001,0.371,0.47600000000000003,0.268,0.578
2001-11-01,2001/11,0.613,0.578,0.66,0.58,0.645,0.509,0.7170000000000001,0.563,0.669,0.49700000000000005,0.731
2001-12-01,2001/12,0.38299999999999995,0.33399999999999996,0.42700000000000005,0.34700000000000003,0.418,0.267,0.498,0.322,0.43799999999999994,0.251,0.509
2002-01-01,2002/01,0.654,0.615,0.7020000000000001,0.62,0.687,0.517,0.79,0.6,0.715,0.508,0.8029999999999999
2002-02-01,2002/02,0.703,0.659,0.747,0.6679999999999999,0.7390000000000001,0.598,0.8079999999999999,0.645,0.762,0.583,0.823
2002-03-01,2002/03,0.701,0.6579999999999999,0.747,0.667,0.735,0.5820000000000001,0.8190000000000001,0.642,0.758,0.569,0.833
2002-04-01,2002/04,0.46,0.415,0.501,0.43,0.491,0.32799999999999996,0.593,0.40299999999999997,0.514,0.317,0.604
2002-05-01,2002/05,0.42700000000000005,0.384,0.47,0.397,0.45799999999999996,0.27399999999999997,0.581,0.374,0.478,0.263,0.588
2002-06-01,2002/06,0.47100000000000003,0.431,0.518,0.441,0.501,0.33399999999999996,0.608,0.42,0.526,0.324,0.618
2002-07-01,2002/07,0.491,0.451,0.529,0.462,0.52,0.315,0.667,0.44,0.541,0.307,0.675
2002-08-01,2002/08,0.45299999999999996,0.41,0.49200000000000005,0.423,0.483,0.23600000000000002,0.67,0.39799999999999996,0.507,0.22899999999999998,0.677
2002-09-01,2002/09,0.424,0.392,0.467,0.396,0.452,0.22699999999999998,0.621,0.379,0.48100000000000004,0.22399999999999998,0.631
2002-10-01,2002/10,0.41100000000000003,0.377,0.45399999999999996,0.379,0.44299999999999995,0.27399999999999997,0.5479999999999999,0.36,0.467,0.266,0.56
2002-11-01,2002/11,0.45,0.41600000000000004,0.496,0.415,0.484,0.342,0.557,0.39899999999999997,0.507,0.331,0.5720000000000001
2002-12-01,2002/12,0.325,0.282,0.366,0.29100000000000004,0.359,0.21,0.44,0.266,0.379,0.195,0.451
2003-01-01,2003/01,0.6,0.556,0.647,0.5670000000000001,0.633,0.466,0.7340000000000001,0.545,0.66,0.455,0.747
2003-02-01,2003/02,0.45899999999999996,0.413,0.504,0.429,0.489,0.354,0.564,0.40399999999999997,0.514,0.34,0.578
2003-03-01,2003/03,0.45,0.408,0.49700000000000005,0.42,0.479,0.33399999999999996,0.565,0.395,0.505,0.322,0.579
2003-04-01,2003/04,0.43700000000000006,0.391,0.479,0.408,0.466,0.305,0.568,0.381,0.489,0.294,0.579
2003-05-01,2003/05,0.473,0.426,0.511,0.447,0.499,0.324,0.622,0.42200000000000004,0.522,0.315,0.63
2003-06-01,2003/06,0.45399999999999996,0.415,0.498,0.428,0.48,0.318,0.59,0.40700000000000003,0.506,0.31,0.6
2003-07-01,2003/07,0.475,0.434,0.511,0.445,0.505,0.295,0.655,0.423,0.526,0.28600000000000003,0.662
2003-08-01,2003/08,0.5489999999999999,0.508,0.588,0.522,0.5760000000000001,0.326,0.772,0.498,0.602,0.322,0.78
2003-09-01,2003/09,0.536,0.5,0.5770000000000001,0.506,0.5660000000000001,0.33799999999999997,0.7340000000000001,0.489,0.591,0.33399999999999996,0.743
2003-10-01,2003/10,0.612,0.5760000000000001,0.654,0.584,0.6409999999999999,0.47200000000000003,0.753,0.565,0.6659999999999999,0.465,0.765
2003-11-01,2003/11,0.457,0.425,0.501,0.426,0.48700000000000004,0.35100000000000003,0.562,0.409,0.512,0.342,0.5770000000000001
2003-12-01,2003/12,0.589,0.541,0.628,0.5579999999999999,0.62,0.473,0.705,0.532,0.64,0.45899999999999996,0.715
2004-01-01,2004/01,0.507,0.46299999999999997,0.551,0.478,0.536,0.374,0.64,0.457,0.563,0.366,0.652
2004-02-01,2004/02,0.613,0.5670000000000001,0.65,0.584,0.642,0.507,0.7190000000000001,0.5579999999999999,0.6659999999999999,0.493,0.732
2004-03-01,2004/03,0.532,0.488,0.5760000000000001,0.504,0.5589999999999999,0.413,0.6509999999999999,0.479,0.584,0.402,0.6629999999999999
2004-04-01,2004/04,0.47700000000000004,0.43200000000000005,0.514,0.45,0.504,0.34700000000000003,0.607,0.423,0.526,0.337,0.616
2004-05-01,2004/05,0.311,0.268,0.354,0.28600000000000003,0.336,0.165,0.45799999999999996,0.263,0.358,0.157,0.465
2004-06-01,2004/06,0.322,0.28300000000000003,0.361,0.29600000000000004,0.349,0.185,0.46,0.275,0.374,0.177,0.47100000000000003
2004-07-01,2004/07,0.359,0.32,0.392,0.33299999999999996,0.385,0.18,0.5379999999999999,0.311,0.406,0.17300000000000001,0.545
2004-08-01,2004/08,0.39399999999999996,0.35200000000000004,0.431,0.368,0.419,0.177,0.611,0.344,0.44299999999999995,0.172,0.618
2004-09-01,2004/09,0.43799999999999994,0.40399999999999997,0.47700000000000004,0.413,0.46299999999999997,0.242,0.635,0.39399999999999996,0.488,0.23800000000000002,0.642
2004-10-01,2004/10,0.46399999999999997,0.43200000000000005,0.503,0.439,0.489,0.317,0.611,0.418,0.514,0.311,0.621
2004-11-01,2004/11,0.604,0.569,0.644,0.5770000000000001,0.632,0.499,0.71,0.557,0.654,0.489,0.722
2004-12-01,2004/12,0.355,0.303,0.396,0.326,0.38299999999999995,0.242,0.467,0.298,0.405,0.228,0.47700000000000004
2005-01-01,2005/01,0.5489999999999999,0.505,0.597,0.519,0.579,0.42100000000000004,0.6759999999999999,0.499,0.605,0.413,0.6890000000000001
2005-02-01,2005/02,0.396,0.348,0.43799999999999994,0.369,0.424,0.292,0.501,0.341,0.449,0.27699999999999997,0.513
2005-03-01,2005/03,0.565,0.52,0.611,0.534,0.597,0.44299999999999995,0.688,0.508,0.621,0.43,0.7
2005-04-01,2005/04,0.611,0.5660000000000001,0.6509999999999999,0.584,0.638,0.478,0.7440000000000001,0.555,0.6609999999999999,0.466,0.754
2005-05-01,2005/05,0.518,0.475,0.556,0.493,0.5429999999999999,0.36700000000000005,0.669,0.466,0.565,0.35700000000000004,0.675
2005-06-01,2005/06,0.552,0.509,0.594,0.524,0.579,0.413,0.69,0.502,0.604,0.40399999999999997,0.7
2005-07-01,2005/07,0.547,0.504,0.581,0.522,0.5720000000000001,0.366,0.728,0.495,0.5920000000000001,0.35600000000000004,0.733
2005-08-01,2005/08,0.5379999999999999,0.495,0.5770000000000001,0.514,0.561,0.315,0.7609999999999999,0.48700000000000004,0.588,0.311,0.769
2005-09-01,2005/09,0.574,0.534,0.616,0.5489999999999999,0.599,0.376,0.7709999999999999,0.529,0.627,0.373,0.7809999999999999
2005-10-01,2005/10,0.614,0.5760000000000001,0.653,0.589,0.638,0.46799999999999997,0.759,0.5670000000000001,0.664,0.462,0.77
2005-11-01,2005/11,0.627,0.589,0.669,0.602,0.653,0.521,0.7340000000000001,0.58,0.6779999999999999,0.511,0.746
2005-12-01,2005/12,0.462,0.406,0.501,0.436,0.48700000000000004,0.345,0.579,0.40399999999999997,0.51,0.33,0.5870000000000001
2006-01-01,2006/01,0.38299999999999995,0.34,0.433,0.35600000000000004,0.41100000000000003,0.248,0.519,0.33299999999999996,0.44,0.24,0.531
2006-02-01,2006/02,0.5710000000000001,0.524,0.613,0.544,0.598,0.465,0.6759999999999999,0.516,0.623,0.451,0.6890000000000001
2006-03-01,2006/03,0.461,0.414,0.506,0.436,0.486,0.349,0.573,0.40700000000000003,0.511,0.336,0.584
2006-04-01,2006/04,0.40700000000000003,0.359,0.44799999999999995,0.385,0.429,0.273,0.541,0.354,0.45299999999999996,0.263,0.5489999999999999
2006-05-01,2006/05,0.405,0.361,0.441,0.382,0.428,0.251,0.5589999999999999,0.35700000000000004,0.451,0.244,0.5660000000000001
2006-06-01,2006/06,0.518,0.47700000000000004,0.563,0.495,0.541,0.373,0.6629999999999999,0.47200000000000003,0.568,0.366,0.672
2006-07-01,2006/07,0.486,0.446,0.519,0.462,0.509,0.309,0.662,0.439,0.531,0.302,0.6679999999999999
2006-08-01,2006/08,0.535,0.48700000000000004,0.574,0.513,0.557,0.321,0.75,0.484,0.5820000000000001,0.315,0.755
2006-09-01,2006/09,0.503,0.465,0.546,0.479,0.526,0.307,0.698,0.45899999999999996,0.555,0.304,0.708
2006-10-01,2006/10,0.569,0.531,0.61,0.545,0.594,0.434,0.7040000000000001,0.523,0.621,0.429,0.7170000000000001
2006-11-01,2006/11,0.54,0.502,0.585,0.516,0.564,0.43,0.6509999999999999,0.494,0.5920000000000001,0.42100000000000004,0.664
2006-12-01,2006/12,0.691,0.637,0.738,0.665,0.7170000000000001,0.578,0.804,0.635,0.7440000000000001,0.565,0.816
2007-01-01,2007/01,0.828,0.785,0.8740000000000001,0.8029999999999999,0.853,0.695,0.96,0.78,0.882,0.687,0.971
2007-02-01,2007/02,0.5670000000000001,0.523,0.608,0.541,0.593,0.461,0.6729999999999999,0.516,0.617,0.45,0.684
2007-03-01,2007/03,0.517,0.474,0.556,0.49200000000000005,0.541,0.40399999999999997,0.63,0.465,0.565,0.392,0.64
2007-04-01,2007/04,0.5870000000000001,0.54,0.622,0.564,0.61,0.46,0.7140000000000001,0.535,0.631,0.449,0.722
2007-05-01,2007/05,0.44799999999999995,0.40399999999999997,0.485,0.426,0.47,0.3,0.595,0.401,0.491,0.293,0.601
2007-06-01,2007/06,0.42,0.38299999999999995,0.461,0.397,0.442,0.281,0.5579999999999999,0.376,0.46799999999999997,0.27399999999999997,0.5670000000000001
2007-07-01,2007/07,0.439,0.40299999999999997,0.475,0.41700000000000004,0.462,0.263,0.616,0.396,0.484,0.258,0.623
2007-08-01,2007/08,0.44,0.395,0.479,0.419,0.461,0.223,0.657,0.391,0.485,0.218,0.662
2007-09-01,2007/09,0.455,0.419,0.498,0.43200000000000005,0.478,0.265,0.6459999999999999,0.414,0.505,0.262,0.654
2007-10-01,2007/10,0.467,0.434,0.508,0.445,0.489,0.32299999999999995,0.61,0.425,0.517,0.32,0.622
2007-11-01,2007/11,0.391,0.355,0.435,0.365,0.41600000000000004,0.287,0.494,0.344,0.441,0.27699999999999997,0.507
2007-12-01,2007/12,0.341,0.29600000000000004,0.385,0.317,0.366,0.228,0.455,0.289,0.391,0.217,0.465
2008-01-01,2008/01,0.158,0.113,0.20199999999999999,0.133,0.182,0.021,0.295,0.10800000000000001,0.209,0.011000000000000001,0.303
2008-02-01,2008/02,0.235,0.19,0.27699999999999997,0.20800000000000002,0.261,0.128,0.342,0.18100000000000002,0.28600000000000003,0.115,0.353
2008-03-01,2008/03,0.5589999999999999,0.509,0.598,0.534,0.585,0.446,0.672,0.504,0.607,0.433,0.682
2008-04-01,2008/04,0.327,0.278,0.363,0.304,0.35,0.204,0.451,0.27399999999999997,0.37200000000000005,0.193,0.45899999999999996
2008-05-01,2008/05,0.34,0.297,0.376,0.32,0.361,0.191,0.49,0.293,0.38299999999999995,0.183,0.495
2008-06-01,2008/06,0.365,0.33,0.41,0.344,0.386,0.225,0.505,0.32299999999999995,0.415,0.22,0.514
2008-07-01,2008/07,0.451,0.413,0.488,0.429,0.47200000000000003,0.273,0.628,0.408,0.496,0.26899999999999996,0.635
2008-08-01,2008/08,0.43200000000000005,0.379,0.467,0.41,0.45399999999999996,0.21600000000000003,0.649,0.382,0.478,0.21100000000000002,0.654
2008-09-01,2008/09,0.40700000000000003,0.371,0.449,0.384,0.429,0.215,0.598,0.364,0.455,0.212,0.606
2008-10-01,2008/10,0.546,0.51,0.586,0.523,0.569,0.41100000000000003,0.6809999999999999,0.502,0.594,0.40399999999999997,0.69
2008-11-01,2008/11,0.526,0.493,0.57,0.503,0.55,0.42100000000000004,0.632,0.48200000000000004,0.5760000000000001,0.413,0.644
2008-12-01,2008/12,0.395,0.348,0.43700000000000006,0.37,0.419,0.27899999999999997,0.51,0.34,0.442,0.266,0.518
2009-01-01,2009/01,0.478,0.433,0.522,0.45299999999999996,0.503,0.342,0.615,0.429,0.531,0.33299999999999996,0.624
2009-02-01,2009/02,0.44299999999999995,0.397,0.485,0.41600000000000004,0.469,0.33399999999999996,0.551,0.39,0.495,0.322,0.563
2009-03-01,2009/03,0.40399999999999997,0.354,0.444,0.379,0.429,0.282,0.526,0.35,0.451,0.26899999999999996,0.535
2009-04-01,2009/04,0.511,0.462,0.551,0.489,0.5329999999999999,0.382,0.64,0.45899999999999996,0.555,0.37200000000000005,0.648
2009-05-01,2009/05,0.441,0.396,0.48,0.42,0.462,0.29,0.5920000000000001,0.39399999999999996,0.485,0.28300000000000003,0.598
2009-06-01,2009/06,0.546,0.51,0.59,0.525,0.5670000000000001,0.408,0.684,0.502,0.595,0.4,0.6920000000000001
2009-07-01,2009/07,0.536,0.498,0.573,0.514,0.557,0.354,0.718,0.491,0.581,0.348,0.7240000000000001
2009-08-01,2009/08,0.586,0.537,0.627,0.565,0.608,0.37,0.8029999999999999,0.537,0.633,0.365,0.8079999999999999
2009-09-01,2009/09,0.5670000000000001,0.53,0.611,0.546,0.588,0.37200000000000005,0.763,0.524,0.616,0.36700000000000005,0.77
2009-10-01,2009/10,0.516,0.484,0.561,0.494,0.5379999999999999,0.382,0.6509999999999999,0.474,0.5670000000000001,0.377,0.662
2009-11-01,2009/11,0.55,0.514,0.593,0.526,0.574,0.44799999999999995,0.652,0.502,0.6,0.43799999999999994,0.664
2009-12-01,2009/12,0.484,0.435,0.524,0.457,0.51,0.37,0.598,0.42700000000000005,0.532,0.355,0.607
2010-01-01,2010/01,0.56,0.516,0.608,0.532,0.588,0.42200000000000004,0.6970000000000001,0.51,0.616,0.414,0.708
2010-02-01,2010/02,0.5920000000000001,0.544,0.637,0.565,0.619,0.48100000000000004,0.703,0.5379999999999999,0.6459999999999999,0.469,0.716
2010-03-01,2010/03,0.682,0.635,0.723,0.6559999999999999,0.7070000000000001,0.564,0.799,0.627,0.731,0.552,0.809
2010-04-01,2010/04,0.6890000000000001,0.6409999999999999,0.7290000000000001,0.6659999999999999,0.7120000000000001,0.5539999999999999,0.823,0.636,0.736,0.544,0.831
2010-05-01,2010/05,0.5920000000000001,0.5479999999999999,0.635,0.5720000000000001,0.612,0.44,0.743,0.545,0.638,0.433,0.75
2010-06-01,2010/06,0.585,0.5489999999999999,0.63,0.565,0.605,0.44299999999999995,0.728,0.542,0.636,0.436,0.736
2010-07-01,2010/07,0.615,0.5760000000000001,0.653,0.595,0.635,0.43700000000000006,0.794,0.5720000000000001,0.6609999999999999,0.43200000000000005,0.8009999999999999
2010-08-01,2010/08,0.539,0.48700000000000004,0.58,0.519,0.5579999999999999,0.32,0.757,0.489,0.585,0.315,0.763
2010-09-01,2010/09,0.44799999999999995,0.413,0.489,0.428,0.467,0.251,0.644,0.405,0.496,0.247,0.6509999999999999
2010-10-01,2010/10,0.49700000000000005,0.46299999999999997,0.542,0.47600000000000003,0.519,0.359,0.636,0.45399999999999996,0.547,0.353,0.6459999999999999
2010-11-01,2010/11,0.5920000000000001,0.552,0.636,0.569,0.615,0.489,0.695,0.544,0.6409999999999999,0.479,0.706
2010-12-01,2010/12,0.33399999999999996,0.289,0.37799999999999995,0.31,0.35700000000000004,0.22,0.447,0.28,0.382,0.207,0.455
2011-01-01,2011/01,0.315,0.276,0.361,0.29100000000000004,0.34,0.183,0.44799999999999995,0.268,0.37,0.175,0.45899999999999996
2011-02-01,2011/02,0.324,0.281,0.369,0.298,0.349,0.218,0.429,0.273,0.377,0.207,0.442
2011-03-01,2011/03,0.42,0.377,0.46299999999999997,0.392,0.449,0.304,0.537,0.365,0.47100000000000003,0.29100000000000004,0.547
2011-04-01,2011/04,0.491,0.447,0.531,0.467,0.516,0.36700000000000005,0.616,0.439,0.5379999999999999,0.35600000000000004,0.624
2011-05-01,2011/05,0.39299999999999996,0.35,0.436,0.371,0.415,0.239,0.547,0.34600000000000003,0.44,0.23199999999999998,0.5539999999999999
2011-06-01,2011/06,0.494,0.457,0.54,0.47100000000000003,0.517,0.35100000000000003,0.637,0.44799999999999995,0.5429999999999999,0.34299999999999997,0.644
2011-07-01,2011/07,0.511,0.475,0.55,0.488,0.535,0.32799999999999996,0.695,0.466,0.56,0.32299999999999995,0.7020000000000001
2011-08-01,2011/08,0.491,0.439,0.5329999999999999,0.469,0.513,0.27,0.711,0.44,0.54,0.266,0.718
2011-09-01,2011/09,0.446,0.414,0.494,0.423,0.46799999999999997,0.254,0.638,0.40399999999999997,0.498,0.251,0.647
2011-10-01,2011/10,0.45799999999999996,0.42100000000000004,0.501,0.433,0.484,0.33,0.5870000000000001,0.41200000000000003,0.511,0.32299999999999995,0.599
2011-11-01,2011/11,0.353,0.315,0.395,0.32899999999999996,0.377,0.25,0.455,0.308,0.40399999999999997,0.24100000000000002,0.46799999999999997
2011-12-01,2011/12,0.402,0.36,0.446,0.376,0.428,0.284,0.52,0.348,0.45299999999999996,0.272,0.53
2012-01-01,2012/01,0.31,0.263,0.354,0.281,0.33799999999999997,0.17300000000000001,0.446,0.26,0.365,0.16399999999999998,0.456
2012-02-01,2012/02,0.301,0.254,0.345,0.273,0.32899999999999996,0.19399999999999998,0.40700000000000003,0.249,0.355,0.183,0.42
2012-03-01,2012/03,0.36,0.319,0.39899999999999997,0.32899999999999996,0.391,0.24600000000000002,0.475,0.305,0.41,0.231,0.485
2012-04-01,2012/04,0.574,0.532,0.613,0.547,0.601,0.44299999999999995,0.705,0.521,0.623,0.433,0.7140000000000001
2012-05-01,2012/05,0.573,0.527,0.609,0.546,0.599,0.418,0.727,0.523,0.619,0.41,0.733
2012-06-01,2012/06,0.556,0.517,0.602,0.531,0.5820000000000001,0.41600000000000004,0.6970000000000001,0.511,0.607,0.408,0.706
2012-07-01,2012/07,0.507,0.469,0.5429999999999999,0.479,0.535,0.32799999999999996,0.687,0.457,0.5539999999999999,0.32,0.693
2012-08-01,2012/08,0.536,0.48700000000000004,0.5760000000000001,0.506,0.5660000000000001,0.314,0.758,0.48,0.585,0.307,0.762
2012-09-01,2012/09,0.556,0.521,0.594,0.526,0.5870000000000001,0.363,0.75,0.507,0.608,0.35700000000000004,0.757
2012-10-01,2012/10,0.556,0.517,0.593,0.527,0.585,0.419,0.6920000000000001,0.507,0.609,0.413,0.7040000000000001
2012-11-01,2012/11,0.55,0.51,0.5920000000000001,0.52,0.58,0.446,0.655,0.5,0.602,0.435,0.667
2012-12-01,2012/12,0.271,0.222,0.311,0.24100000000000002,0.3,0.15,0.392,0.214,0.321,0.136,0.401
2013-01-01,2013/01,0.47100000000000003,0.426,0.517,0.442,0.501,0.33399999999999996,0.608,0.419,0.526,0.324,0.618
2013-02-01,2013/02,0.498,0.445,0.5379999999999999,0.46799999999999997,0.528,0.38299999999999995,0.613,0.439,0.55,0.368,0.624
2013-03-01,2013/03,0.42100000000000004,0.37799999999999995,0.46,0.387,0.455,0.307,0.535,0.361,0.473,0.29,0.546
2013-04-01,2013/04,0.45,0.40700000000000003,0.48700000000000004,0.42100000000000004,0.478,0.319,0.581,0.39299999999999996,0.499,0.307,0.59
2013-05-01,2013/05,0.525,0.483,0.568,0.498,0.552,0.374,0.6759999999999999,0.474,0.575,0.366,0.685
2013-06-01,2013/06,0.501,0.461,0.547,0.474,0.528,0.359,0.643,0.452,0.5529999999999999,0.35,0.653
2013-07-01,2013/07,0.518,0.48,0.5539999999999999,0.488,0.5479999999999999,0.341,0.695,0.466,0.568,0.33299999999999996,0.703
2013-08-01,2013/08,0.541,0.49,0.583,0.513,0.568,0.32,0.7609999999999999,0.48700000000000004,0.5920000000000001,0.314,0.768
2013-09-01,2013/09,0.546,0.506,0.5870000000000001,0.517,0.575,0.35700000000000004,0.735,0.496,0.598,0.35100000000000003,0.743
